FECHA_CORTE,FECHA_REGISTRO,ID_DOC_DENUNCIA,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,TIPO_DE_DENUNCIA,SITUACION_DENUNCIA,TIPO,SUBTIPO,MODALIDAD,FECHA_HECHO,HORA_HECHO,UBICACION,DESCRIPCION,FECHA_NACIMIENTO,EDAD_PERSONA,SEXO,ESTADO_CIVIL,GRADO_INSTRUCCION,OCUPACION,PAIS_NATAL,MES,LONGITUD,LATITUD
2024-04-25,2024-02-25,b1478c75faff3d7247ae821fd1b62e141a1cc5d4ca825ea4aa83abd94e4676a7,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-24,410,AV   DOMINICOS  CON LA  AV EL OLIVAR  CALLAO,BOCANEGRA,1974-10-28,49,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.09565341,-12.01825067
2024-04-25,2024-02-08,6731ddcbe42eba9086ea91854da868d2d724ccd08ff2feaeecda2befecdda4e4,70101,CALLAO,CALLAO,CALLAO,OCURRENCIA,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-06,325,AV QUILCA CON CALLE LOS CEDROS CALLAO,BOCANEGRA,1979-11-28,44,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0931033,-12.0238174
2024-04-25,2024-02-21,cb8493fa52842b10be24b0f295f72751bf9126abd08d0489c06e930aeeaca16c,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,PENDIENTE,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2023-06-02,1220,AU. PANAMERICANA NTE. 1047  VENTANILLA 07076  PERU,VILLA LOS REYES,1982-06-01,41,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12176317,-11.82624065
2024-04-25,2024-02-23,3603388fec167f42d9afd511a41a90f1e6d7bc2bbecd6e8341b66ef9a8c0e597,70101,CALLAO,CALLAO,CALLAO,OCURRENCIA,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-23,315,AV TOMAS VALLE CON LA CALLE CODORNICES CALLAO,BOCANEGRA,1980-08-26,43,MASCULINO,SOLTERO,NO INDICA,MOTOTAXISTA,PERU,202402,-77.0923087,-12.0122639
2024-04-25,2024-02-20,34d3c51d3cbb9b0452f56cbb088f3247a9a10856dbf2f931cc75d080b8bf6e2b,70101,CALLAO,CALLAO,CALLAO,OCURRENCIA,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2023-06-23,410,AV QUILCA CON LA AV PACASMAYO CALLAO,BOCANEGRA,1996-04-10,27,MASCULINO,SOLTERO,NO INDICA,EMPLEADO,PERU,202402,-77.09540123,-12.03013125
2024-04-25,2024-02-22,b88fd8328802fde415a0af4fb30f992483f4574b131fea4eff45d99e9cf58290,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2023-06-18,1650,AV NESTOR GAMBETTA KM 6 ALTURA DEL TERMINAL PESQUERO,OQUENDO,1996-01-01,28,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.13245754,-11.94251601
2024-04-25,2024-02-21,5bff6f92700d2f46c73b96cd4d7f1f58ba1b38817f9d7123e3b5acff1a7e70ab,70101,CALLAO,CALLAO,CALLAO,OCURRENCIA,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2023-06-25,250,AV PACASMAYO CON LA CALLE GAMMA AH BOCANEGRA CALLAO,BOCANEGRA,1983-02-24,40,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.09415409,-12.02466078
2024-04-25,2024-02-07,292d3ce7a01083d84bb1b29251e9374535d35c573a6b5ad39e2dbb2325cb90cb,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,PATRIMONIO,ROBO,ROBO AGRAVADO A MANO ARMADA,2024-02-07,1730,CALLE LAS CODORNICES CON JR LOS TUMBOS,BOCANEGRA,2008-10-24,15,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.13003373,-11.98112084
2024-04-25,2024-02-21,fe6fcd49046f50168fcd991341ecad8e09ad8f5762db0f547a03e7a2d5a41501,70101,CALLAO,CALLAO,CALLAO,OCURRENCIA,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2023-06-03,411,AV TOMAS VALLE CON LA CALLE LAS GARZAS CALLAO,BOCANEGRA,1994-05-20,29,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0923087,-12.0122639
2024-04-25,2024-02-21,faeed8eb164e528247fe1aea877cfdec3278298073da88816adef35cd2601277,70101,CALLAO,CALLAO,CALLAO,OCURRENCIA,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2023-06-29,215,AV EL OLIVAR CON LA CALLE JOSE SANTOS CHOCANO CALLAO,BOCANEGRA,1982-12-06,41,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0937534,-12.017235
2024-04-25,2024-02-24,2d4c8e8badc719116b0887fbcf10cbed55bd8a882ba2e18075d1f6dd3671a1e9,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,PENDIENTE,SEGURIDAD PUBLICA,PELIGRO COMUN,PRODUCCION DE PELIGRO EN EL SERVICIO PUBLICO DE TRANSPORTE DE PASAJEROS,2024-02-23,1230,AV.225 PACHACUTEC,PACHACUTEC,1971-03-25,52,MASCULINO,SOLTERO,NO INDICA,TAXISTA,PERU,202402,-77.1476102,-11.8317152
2024-04-25,2024-02-02,b62d8ef7ddd1bae7b5e1327e959d81d94fde4d45f76f879439f8db3976db4907,70106,CALLAO,CALLAO,VENTANILLA,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,PRODUCCION DE PELIGRO EN EL SERVICIO PUBLICO DE TRANSPORTE DE PASAJEROS,2024-01-29,1740,AV.200 PACHACUTEC,PACHACUTEC,1993-02-17,30,MASCULINO,SOLTERO,NO INDICA,CHOFER,PERU,202402,-77.1384315,-11.8467253
2024-04-25,2024-02-19,3b1278dee9d7fcdf1f2ded57423e32fe669aef5111f5f84107820dae5efd941f,70106,CALLAO,CALLAO,VENTANILLA,INTERVENCION,PENDIENTE,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-01-18,2255,5R6W+47Q  VENTANILLA 07071  PERU,PACHACUTEC,1985-09-02,38,MASCULINO,SOLTERO,NO INDICA,CONDUCTOR,PERU,202402,-77.1640531,-11.84243214
2024-04-25,2024-02-04,8172f7a195035173553b10bbf58d56dec14adb30b8364fc4b7e5986a7ca8b561,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-29,1830,AA HH SAN PEDRO ISRAEL   PACHACUTEC,PACHACUTEC,1969-01-21,55,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1259843,-12.0508491
2024-04-25,2024-02-05,af8718db7c5af1419ede684700284a2b6677507a8dfcc16f3e5c7302a018017f,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-01-27,2310,AV EL OLIVAR CRUCE CON JR CODORNICES,BOCANEGRA,1961-03-10,62,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.08849397,-12.01511251
2024-04-25,2024-02-27,0848b8a42d6c2fcf6d142b4e37fe6b80195f919d2bb9994531a35656bb938e93,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,PATRIMONIO,HURTO,HURTO AGRAVADO,2024-02-26,2200,AV ELMER FAUCETT CDR 3443,PLAYA RIMAC,1986-01-09,38,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1018908,-12.0302136
2024-04-25,2024-02-04,3c8be1f0a6b1aed5eff1d0f683a0a938d1b623e54decb9bd63dd28ddd5c97524,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-03,430,AVENIDA  TOMAS VALLE CON LA CALLE CODORNICES CALLAO,BOCANEGRA,1976-10-28,47,MASCULINO,SOLTERO,NO INDICA,NEGOCIANTE,PERU,202402,-77.0923087,-12.0122639
2024-04-25,2024-02-04,1eef4225a8b03775a7fefed1111e4b36c193927e2343e68ce5b365eae8f08a21,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-01-09,1830,AV TOMAS VALLE CON CALLE LOS CODORNICES,BOCANEGRA,1997-04-06,26,MASCULINO,SOLTERO,NO INDICA,COMERCIANTE,PERU,202402,-77.0923087,-12.0122639
2024-04-25,2024-02-12,b1723ca9ab8609e05a552560c69f828e34bd0801fd290f438cebb8bd46897f20,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-10,1730,AV 200 MILLAS   PACHACUTEC,PACHACUTEC,1987-05-19,36,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1106077,-11.9771631
2024-04-25,2024-02-27,083a9b66824493ad19d718aa5ad6efff72701e0f6cf8bfec34a34bc0f27d9d45,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-01-11,1350,AVENIDA NESTOR GAMBETTA  CALLAO 07046  PERU,MARQUEZ,1982-07-28,41,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12853519,-11.94386711
2024-04-25,2024-02-04,b304961a1d585fa0c8cb1ce683619fa63e3202402f74b60af1a577187e340747,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-03,215,AVENIDA EL OLIVAR  CON  CALLE CODORNICES CALLAO,BOCANEGRA,1971-03-08,52,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0944947,-12.0180408
2024-04-25,2024-02-17,5c0ddc62526c1000941561220e9b5d4932b96b5c23f044624bfce0b2a32043d9,70102,CALLAO,CALLAO,BELLAVISTA,INTERVENCION,PENDIENTE,"VIDA, CUERPO Y SALUD",LESIONES,LESIONES LEVES,2024-02-16,2016,AV FOUCETT AV VENEZUELA CALLAO,CIUDAD DEL PESCADOR,1975-01-21,49,MASCULINO,SOLTERO,NO INDICA,CONDUCTOR,PERU,202402,-77.09597162,-12.06205857
2024-04-25,2024-02-20,328f0be597fe8d68e7d2e7468702e5951e373612cb5ccd2af2e1ec49c86715e7,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,LIBERTAD,VIOLACION SEXUAL,TENTATIVA DE VIOLACION SEXUAL,2024-02-19,2100,PACASMAYO SN,DEPINCRI BELLAVISTA/LA PERLA/C.DE LA LEGUA,2002-05-01,21,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0937534,-12.017235
2024-04-25,2024-02-02,f276f8869f51a4330002119d8b77743a6572dccbcc6cd9937fbf7ededb3ab86d,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,PATRIMONIO,ESTAFA,ESTAFA,2024-01-31,57,AV BUENOS AIRES 1122 CALLAO,DEPINCRI CALLAO/LA PUNTA,2001-09-26,22,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0894666,-12.01766495
2024-04-25,2024-02-15,d83bd2ad33d316373b1a220dca95bf3121f33cbd416a8e91b52a81698a6ed612,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-10,35,AV. MIRAMAR  CALLAO 07046  PERU,MARQUEZ,1987-07-05,36,MASCULINO,SOLTERO,NO INDICA,CHOFER,PERU,202402,-77.13704315,-11.94312185
2024-04-25,2024-02-15,73ad9c3771c20558cfb8566af94905c5329f9807168e4cf8435936d4cd7e2550,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-01-22,2130,MZA. B LOTE. 7 ASOC.VIV.MARQUEZ ALT.CARR.VENTANILLA KM 16,MARQUEZ,1995-02-28,28,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.13004795,-11.93791549
2024-04-25,2024-02-10,2feaafdb9adee666e346c8e066d26ed3fd2f7927d18f7aec50344228ca6013f9,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,FABRICACION  SUMINISTRO O TENENCIA DE MATERIALES PELIGROSOS (ARMAS  EXPLOSIVOS),2024-02-10,430,AV TOMAS VALLE CON CALLE CODORNICES,BOCANEGRA,1987-10-06,36,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0923087,-12.0122639
2024-04-25,2024-02-05,7ef068fb9b1e70c13e458fbe9af65491e2f4eead58374ab86f1b331b195c5027,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-01-29,1205,AV EL OLIVAR CON CALLE GUSTAVO PONS MUSSO,BOCANEGRA,1965-10-27,58,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0937534,-12.017235
2024-04-25,2024-02-05,700eaac4da59f1076d74fa746ac30362120a71d970f10746ca919ce3cf77ac42,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-04,330,CALLE LA MORAS CON AV. CONDEVILLA,BOCANEGRA,1992-12-19,31,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.08899453,-12.01648965
2024-04-25,2024-02-03,919dcd255d51fdb760c316146149c9e1537773df18f7d5b30b271679c7f9801b,70107,CALLAO,CALLAO,MI PERU,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-01-31,1850,AV VICTOR RAUL HAY DE LA TORRE  REFERENCIA AL COSTADO DEL COLEGIO KUMAMOTO,MI PERU,1976-11-22,47,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.11536589,-11.85318226
2024-04-25,2024-02-15,647bdace6ea7d32bd4ee4b94f1f67cfa2a18556fc840b5242324e831afd9e457,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-01-14,1015,2VHH+HWJ  CALLAO 07031  PERU,MARQUEZ,1995-03-20,28,MASCULINO,SOLTERO,NO INDICA,CONDUCTOR,PERU,202402,-77.12042418,-11.97111482
2024-04-25,2024-02-02,57e5ff061ecbdacdbc2c775f8dcb1b504e16f90d9c32b99d4ab33ebd11a545cf,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-01-27,430,AVENIDA DOMINICOS  CON LA AV OMICRON  CALLAO,BOCANEGRA,1986-11-14,37,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0964405,-12.0256082
2024-04-25,2024-02-02,8a71035c719123bd555c19b15d374643a135343a3add93e34c01a14bd04d8c2b,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-01-26,2230,AV  TOMAS VALLE  CON JR CODORNICES,BOCANEGRA,1969-01-19,55,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.09123849,-12.01222096
2024-04-25,2024-02-12,39947d67f2d5f37c9d8479a657a1b1f3d8e800ceb90f23acff85b9c0ea4f8dad,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-06,2245,AV.INGENIEROS  PACHACUTEC,PACHACUTEC,1986-11-13,37,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1426319,-11.8510282
2024-04-25,2024-02-12,995b0ce324b6ade9f4cc40e2b1a3ac240f57df262dc23090ac1d5ff82d23faa6,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-11,525,AVENIDA  TOMAS  VALLE  FRONTIS DE LA  POLLERIA CORRALITO  CALLAO,BOCANEGRA,1994-11-09,29,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0923087,-12.0122639
2024-04-25,2024-02-09,0892382abae7f285924c2ba321b67eef697ef3de0cb7cd022b716f46a3eeaf6c,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,LIBERTAD,VIOLACION SEXUAL,ACTOS CONTRA EL PUDOR DE MENORES,2024-02-08,1430,FRONTIS DEL INMUEBLE UBICADO EN LA AV. MIGUEL GRAU NRO. 839 CALLAO,CALLAO,2011-08-09,12,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1404875,-12.0627607
2024-04-25,2024-02-06,fd37b680538bedb106dd9178e39c65f3f074728f84388ce965d1833cb43deb7e,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-04,1725,AV. SANTA ROSA PACHACUTEC,PACHACUTEC,1969-10-02,54,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1150387,-12.0515162
2024-04-25,2024-02-17,de45704b58a9c2153afd87ffe64141d451f58e43a95f027fc84d946a2963a204,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2023-07-09,1630,2VJH+X6M  AV. LOS ALISOS  CALLAO 07031  PERU,MARQUEZ,1985-04-26,38,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.12141124,-11.96773524
2024-04-25,2024-02-16,f92ecffdff914a692d8da7fd00b0aff9b571cf37abf9ca4419aa0d811cb8d43f,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-15,330,AV  EL OLIVAR CON CRUCE CON CALLE  CODORNICES  CALLAO,BOCANEGRA,1992-10-06,31,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0944947,-12.0180408
2024-04-25,2024-02-13,2415d3ffb3e009bae85580edbdc910e5b4369e99ea325702f21aca56530dd2e7,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,FABRICACION  SUMINISTRO O TENENCIA DE MATERIALES PELIGROSOS (ARMAS  EXPLOSIVOS),2024-02-12,2215,TACNA LT 4  CALLAO 07026  PERU,RAMON CASTILLA,1992-09-22,31,MASCULINO,SOLTERO,NO INDICA,MOTOTAXISTA,PERU,202402,-77.11962421,-12.04419119
2024-04-25,2024-02-05,1d02dee03cbb42d784aeb614917b83a19f1ff8b6910332bca264422a22666d54,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,SEGURIDAD PUBLICA,PELIGRO COMUN,CONDUCCION EN ESTADO DE EBRIEDAD O DROGADICCION,2024-02-04,235,AV EL OLIVAR CRUCE CALLE CODORNICES,BOCANEGRA,1992-06-28,31,FEMENINO,SOLTERO,NO INDICA,EMPLEADA,PERU,202402,-77.0944947,-12.0180408
2024-04-25,2024-02-15,dd9e4df21dde016ccf7907440365e70f98d17592387be390aec39d05c1d31c71,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-14,1300,URB. ALBINO HERRERA MZ L2 LOTE 13-JUAN INGUNZA VALDIVIA,CALLAO,1993-07-01,30,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.0977924,-12.0119846
2024-04-25,2024-02-15,e1db61db92e5cae04e221579ca1ae54314d40f422f04d5795c51286afe0c24ab,70106,CALLAO,CALLAO,VENTANILLA,OCURRENCIA,PENDIENTE,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-06,2000,MZ B PRIMA 02 LOTE 28 SECTOR E GRUPO E4  PACHACUTEC,PACHACUTEC,1984-07-21,39,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.16001906,-11.84940437
2024-04-25,2024-02-25,c83111696c46a7e8e1556d8c94c852752829e7bfdd5f12d94e4eb810d60d6423,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,PENDIENTE,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-25,1400,MZ A LT 1 25 DE FEBRERO 200 MILLAS CALLAO,PLAYA RIMAC,1994-04-05,29,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1247863,-11.9954968
2024-04-25,2024-02-26,682e4cbf9a714a37c1172eb93e4f763269a289ac047277ba4f961f30ac6466b0,70106,CALLAO,CALLAO,VENTANILLA,DENUNCIA,PENDIENTE,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA FISICA,2024-02-24,1500,MZ.E2 LOTE 06 AAHH INKA WASI PROYECTO ESPECIAL- PACHACUTEC,PACHACUTEC,1979-04-17,44,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.16011289,-11.84344681
2024-04-25,2024-02-20,22d166c8a6f4c00b2637dea3db38fd1c5af1a433ad82d53fae51356badb7a995,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-01-17,1850,MZ J LT 11 SECTOR A PACHACUTEC,PACHACUTEC,1993-12-20,30,FEMENINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1259843,-12.0508491
2024-04-25,2024-02-25,8668cc8f2d16c246f97cc147fe13a6dc14a0f3c7b04a1052bc814c8594d001a3,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-25,717,JIRON APURIMAC 502  CALLAO 07021  PERU,CALLAO,1995-02-24,29,FEMENINO,SOLTERO,NO INDICA,AMA DE CASA,PERU,202402,-77.1393609,-12.0637596
2024-04-25,2024-02-01,a4ed3a8a8daaaa0064642dbafd7b3768730ef9595a7eb6617df7960bac0d4cf1,70101,CALLAO,CALLAO,CALLAO,DENUNCIA,RESUELTA,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA A MUJERES Y GGVV,VIOLENCIA PSICOLOGICA,2024-02-01,800,URB. VILLAS DE OQUENDO MZ. O LT. 19 I ETAPA ? CALLAO,OQUENDO,1988-11-17,35,FEMENINO,SOLTERO,NO INDICA,INDEPENDIENTE,PERU,202402,-77.1193345,-11.9834455
2024-04-25,2024-02-01,1008cef78b106214c65a18185800dc4e0785973e7cd18cf2ddfc1d471b308e4c,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,PATRIMONIO,HURTO,HURTO DE ACCESORIOS Y AUTOPARTES DE VEHICULOS,2024-02-01,1550,JR ROCA CUADRA 2 CHUCUITO CALLAO,LA PUNTA,2003-05-12,20,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1551366,-12.0656071
2024-04-25,2024-02-16,09a327fb54ce861c97e44ad6fb08716c6c370f69b129f5bd40ad47474fec866d,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,DERECHOS INTELECTUALES,PROPIEDAD INDUSTRIAL,PENALIZACION DE LA CLONACION O ADULTERACION DE TERMINALES DE TELECOMUNICACIONES,2024-02-16,2100,MZ G25 LT 6 SECTOR 5 AAHH BOCANEGRA,PLAYA RIMAC,1999-08-08,24,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1032441,-12.0084715
2024-04-25,2024-02-18,2ca5a767a7103bf2b37bb1bdaddb01d8890ed3a8a808c4175b029fb28f015216,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,DERECHOS INTELECTUALES,PROPIEDAD INDUSTRIAL,PENALIZACION DE LA CLONACION O ADULTERACION DE TERMINALES DE TELECOMUNICACIONES,2024-02-18,1145,AV ELMER FAUCETT PARADERO ADUANAS,PLAYA RIMAC,2002-09-16,21,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1018908,-12.0302136
2024-04-25,2024-02-12,17a79dab10dd78806c22fc8cf07cd71906516388cd869615cd5886347ef2d486,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,FE PUBLICA,DISPOSICIONES COMUNES,FALSEDAD GENERICA,2024-02-11,1900,AVENIDA OSCAR R BENAVIDES CON AVENIDA ENRIQUE MEIGGS,LA LEGUA,1994-07-11,29,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.08772905,-12.04785406
2024-04-25,2024-02-09,d5dc91429a16d5bdbd9786b86a44bf750ab4765977921038290a244dbb35b001,70101,CALLAO,CALLAO,CALLAO,INTERVENCION,RESUELTA,FE PUBLICA,DISPOSICIONES COMUNES,FALSEDAD GENERICA,2024-02-08,1925,OVALO 200 MILLAS CALLAO,SARITA COLONIA,2000-07-02,23,MASCULINO,SOLTERO,NO INDICA,NO INDICA,PERU,202402,-77.1224335,-11.9946414
